CO2
4.624972813284271
4.653960350157523
4.875197323201151
4.442651256490317
4.859812404361672
5.19295685089021
4.919980925828125
4.727387818712341
4.700480365792417
5.176149732573829
4.584967478670572
4.795790545596741
4.624972813284271
4.762173934797756
4.727387818712341
5.081404364984463
5.093750200806762
4.61512051684126
4.969813299576001
4.7535901911063645
4.90527477843843
4.709530201312334
4.672828834461906
4.653960350157523
4.820281565605037
4.532599493153256
4.718498871295094
5.049856007249537
4.700480365792417
4.77912349311153
4.6913478822291435
4.532599493153256
4.454347296253507
5.043425116919247
5.10594547390058
4.8283137373023015
4.700480365792417
4.852030263919617
4.9344739331306915
4.787491742782046
5.049856007249537
4.795790545596741
4.852030263919617
5.030437921392435
5.159055299214529
4.875197323201151
4.709530201312334
4.6443908991413725
4.812184355372417
4.897839799950911
4.672828834461906
4.6913478822291435
4.762173934797756
4.454347296253507
4.663439094112067
4.736198448394496
4.787491742782046
4.7535901911063645
4.672828834461906
4.867534450455582
4.941642422609304
4.718498871295094
4.941642422609304
4.736198448394496
5.220355825078324
4.736198448394496
4.74493212836325
4.736198448394496
5.181783550292085
5.003946305945459
5.043425116919247
4.997212273764115
4.77912349311153
4.990432586778736
4.564348191467836
5.075173815233827
4.718498871295094
4.6443908991413725
4.59511985013459
4.736198448394496
4.859812404361672
4.969813299576001
4.969813299576001
5.0238805208462765
4.8283137373023015
4.736198448394496
4.770684624465665
4.927253685157205
5.0106352940962555
5.135798437050262
4.77912349311153
4.997212273764115
4.663439094112067
5.147494476813453
4.787491742782046
4.983606621708336
4.700480365792417
4.574710978503383
4.77912349311153
4.787491742782046
4.8283137373023015
4.90527477843843
4.564348191467836
5.54907608489522
4.727387818712341
4.663439094112067
4.762173934797756
4.6443908991413725
5.043425116919247
4.7535901911063645
4.844187086458591
4.8283137373023015
5.594711379601839
4.852030263919617
4.736198448394496
4.990432586778736
4.969813299576001
4.795790545596741
4.605170185988092
5.043425116919247
4.890349128221754
4.875197323201151
5.003946305945459
4.770684624465665
4.997212273764115
4.8283137373023015
4.6913478822291435
4.875197323201151
4.634728988229636
4.812184355372417
4.812184355372417
4.844187086458591
5.0689042022202315
4.700480365792417
4.787491742782046
4.948759890378168
4.787491742782046
4.672828834461906
4.787491742782046
5.488937726156687
4.653960350157523
5.003946305945459
4.852030263919617
4.9344739331306915
5.099866427824199
4.9344739331306915
4.700480365792417
4.700480365792417
4.718498871295094
4.584967478670572
4.770684624465665
5.10594547390058
4.61512051684126
4.804021044733257
4.787491742782046
4.875197323201151
5.10594547390058
4.77912349311153
4.859812404361672
4.955827057601261
5.14166355650266
5.081404364984463
4.9344739331306915
4.7535901911063645
4.795790545596741
5.153291594497779
4.882801922586371
4.804021044733257
4.574710978503383
4.727387818712341
4.762173934797756
4.836281906951478
5.147494476813453
4.418840607796598
4.454347296253507
4.718498871295094
4.859812404361672
4.77912349311153
4.969813299576001
4.6443908991413725
4.9344739331306915
5.0238805208462765
4.795790545596741
5.087596335232384
4.6443908991413725
5.267858159063328
4.663439094112067
4.718498871295094
5.043425116919247
4.634728988229636
4.770684624465665
4.875197323201151
4.68213122712422
4.77912349311153
4.700480365792417
4.454347296253507
4.499809670330265
4.875197323201151
4.68213122712422
4.574710978503383
4.836281906951478
4.795790545596741
5.0369526024136295
4.653960350157523
4.859812404361672
4.454347296253507
4.787491742782046
4.804021044733257
5.10594547390058
4.859812404361672
4.762173934797756
4.795790545596741
4.653960350157523
4.718498871295094
4.663439094112067
4.718498871295094
4.718498871295094
4.890349128221754
4.927253685157205
5.147494476813453
4.90527477843843
4.718498871295094
5.0238805208462765
4.700480365792417
4.875197323201151
5.030437921392435
4.955827057601261
4.709530201312334
4.418840607796598
